4047,4047,80,50,67,70,66,69
4048,4048,77,39,55,69,67,71
4049,4049,80,36,52,59,71,77
4050,4050,92,61,63,75,24,50
4051,4051,81,68,68,76,64,59
4052,4052,82,42,62,72,65,62
4053,4053,66,37,50,40,73,82
4054,4054,72,72,70,70,58,73
4055,4055,60,58,64,68,72,74
4056,4056,83,54,65,73,66,70
4057,4057,68,72,62,73,34,65
4058,4058,80,63,70,67,65,75
4059,4059,83,61,65,74,65,72
4060,4060,84,69,64,71,37,69
4061,4061,73,65,65,69,70,72
4062,4062,85,71,64,70,41,72
4063,4063,75,57,69,73,65,69
4064,4064,83,64,64,70,63,80
4065,4065,52,54,61,59,70,75
4066,4066,73,53,65,73,69,65
4067,4067,73,69,65,75,24,66
4068,4068,78,71,66,72,57,70
4069,4069,73,57,67,72,64,74
4070,4070,77,70,61,75,23,68
4071,4071,77,42,60,66,71,75
4072,4072,76,58,70,74,56,58
4073,4073,78,39,54,60,68,82
4074,4074,75,65,69,73,66,62
4075,4075,80,72,64,71,37,74
4076,4076,61,72,70,72,53,60
4077,4077,61,72,53,66,26,77
4078,4078,69,30,52,60,72,71
4079,4079,79,50,58,62,68,55
4080,4080,70,69,68,72,37,72
4081,4081,72,64,70,74,64,70
4082,4082,68,47,65,69,70,65
4083,4083,73,70,67,71,30,69
4084,4084,78,42,56,50,69,80
4085,4085,64,63,70,72,60,66
4086,4086,69,72,69,71,40,68
4087,4087,62,61,71,72,68,74
4088,4088,71,70,66,71,44,70
4089,4089,35,39,62,50,71,73
4090,4090,59,54,65,68,68,81
4091,4091,71,70,66,73,39,58
4092,4092,76,54,65,75,67,77
4093,4093,59,44,56,60,71,84
4094,4094,75,71,66,71,55,61
4095,4095,83,63,63,72,60,77
4096,4096,90,67,63,77,37,70
4097,4097,72,69,64,72,36,71
4098,4098,70,69,69,74,50,62
4099,4099,58,59,66,69,65,79
4100,4100,84,68,64,71,32,68
4101,4101,74,64,65,72,67,74
4102,4102,73,41,56,58,71,74
4103,4103,69,68,70,73,68,65
4104,4104,81,64,67,68,65,60
4105,4105,78,60,65,69,67,73
4106,4106,32,37,55,56,73,69
4107,4107,92,66,63,72,38,52
4108,4108,47,45,54,53,70,81
4109,4109,64,69,72,74,34,61
4110,4110,77,65,70,77,35,54
4111,4111,32,37,49,51,71,79
4112,4112,51,35,52,62,71,77
4113,4113,78,41,60,67,66,70
4114,4114,68,60,63,67,67,68
4115,4115,72,46,56,64,69,78
4116,4116,81,42,57,67,66,78
4117,4117,66,73,50,67,35,67
4118,4118,72,42,61,64,70,72
4119,4119,45,42,41,38,75,75
4120,4120,61,46,56,54,69,81
4121,4121,75,70,71,74,62,68
4122,4122,56,37,55,60,72,72
4123,4123,68,70,73,75,48,69
4124,4124,86,65,65,72,33,58
4125,4125,41,42,60,51,72,75
4126,4126,81,48,62,66,68,81
4127,4127,73,63,68,76,52,45
4128,4128,52,53,58,56,71,78
4129,4129,67,71,65,70,44,75
4130,4130,74,49,65,70,69,74
4131,4131,63,32,48,57,73,74
4132,4132,67,43,53,59,70,78
4133,4133,78,65,67,72,67,68
4134,4134,71,68,63,74,43,68
4135,4135,83,44,61,65,70,79
4136,4136,63,53,66,69,64,65
4137,4137,71,68,67,72,52,72
4138,4138,70,40,58,62,68,81
4139,4139,83,66,61,76,51,56
4140,4140,62,58,68,64,68,75
4141,4141,77,66,61,68,47,81
4142,4142,71,46,67,75,68,56
4143,4143,51,60,63,67,66,78
4144,4144,79,39,63,62,65,75
4145,4145,68,41,59,58,69,77
4146,4146,41,59,69,67,70,72
4147,4147,56,69,73,68,63,72
4148,4148,79,63,66,73,69,82
4149,4149,84,60,65,73,64,58
4150,4150,81,38,54,62,71,79
4151,4151,82,59,60,68,63,71
4152,4152,70,29,55,62,70,77
4153,4153,68,65,66,67,70,77
4154,4154,74,67,68,74,34,63
4155,4155,63,70,53,66,31,80
4156,4156,68,66,63,69,68,81
4157,4157,73,48,56,57,69,79
4158,4158,85,70,61,72,27,73
4159,4159,88,65,64,69,33,60
4160,4160,81,71,55,70,20,64
4161,4161,64,72,59,67,35,69
4162,4162,80,67,63,73,32,66
4163,4163,82,44,62,68,65,73
4164,4164,67,69,73,75,63,73
4165,4165,72,70,64,71,54,83
4166,4166,64,65,74,73,54,63
4167,4167,81,69,58,66,41,81
4168,4168,76,61,65,69,66,77
4169,4169,78,70,52,66,34,84
4170,4170,68,42,53,58,70,83
4171,4171,83,69,72,72,62,80
4172,4172,79,61,64,75,33,56
4173,4173,72,38,49,59,70,72
4174,4174,77,53,64,69,65,71
4175,4175,58,43,52,58,72,80
4176,4176,77,68,57,67,31,73
4177,4177,76,69,64,71,41,53
4178,4178,71,65,70,72,64,61
4179,4179,71,54,71,67,67,69
4180,4180,71,60,70,69,67,75
4181,4181,58,67,75,76,57,60
4182,4182,81,51,68,73,65,72
4183,4183,89,43,58,66,63,65
4184,4184,52,22,51,49,71,69
4185,4185,72,71,60,66,45,76
4186,4186,72,66,68,74,31,70
4187,4187,71,61,65,68,65,71
4188,4188,62,30,52,53,71,76
4189,4189,59,68,70,71,53,68
4190,4190,69,72,70,71,38,75
4191,4191,69,48,56,60,72,75
4192,4192,68,54,59,63,71,83
4193,4193,87,67,70,68,43,68
4194,4194,70,68,72,74,24,67
4195,4195,81,64,65,75,32,63
4196,4196,70,69,70,71,53,69
4197,4197,71,73,55,69,41,70
4198,4198,70,71,56,65,27,70
4199,4199,67,64,69,75,66,68
4200,4200,64,35,48,52,70,79
4201,4201,73,70,69,72,39,72
4202,4202,50,66,72,71,70,74
4203,4203,80,66,71,68,64,69
4204,4204,81,59,68,63,64,71
4205,4205,80,67,66,73,37,62
4206,4206,66,54,66,74,67,62
4207,4207,72,49,63,68,66,70
4208,4208,66,69,56,67,30,75
4209,4209,51,40,68,68,72,69
4210,4210,59,29,58,59,69,78
4211,4211,73,46,66,65,69,73
4212,4212,70,70,59,76,25,60
4213,4213,76,64,67,70,67,72
4214,4214,64,42,52,58,72,68
4215,4215,73,69,54,63,25,75
4216,4216,70,42,62,60,68,80
4217,4217,63,73,60,71,29,66
4218,4218,53,77,59,68,24,71
4219,4219,43,51,74,65,65,73
4220,4220,86,71,57,77,38,72
4221,4221,53,67,73,73,65,66
4222,4222,75,56,61,66,66,78
4223,4223,86,24,53,69,67,53
4224,4224,66,70,64,71,31,60
4225,4225,50,35,47,43,70,83
4226,4226,63,25,40,44,74,67
4227,4227,83,59,64,69,66,73
4228,4228,60,30,47,49,70,75
4229,4229,83,62,67,74,51,61
4230,4230,62,71,71,72,38,58
4231,4231,73,66,62,73,30,69
4232,4232,73,68,69,75,42,68
4233,4233,84,66,63,75,24,53
4234,4234,88,71,66,72,33,57
4235,4235,81,64,68,78,64,67
4236,4236,70,72,52,65,25,64
4237,4237,51,37,55,48,70,77
4238,4238,63,38,46,52,73,68
4239,4239,70,60,70,70,68,72
4240,4240,52,42,54,59,72,74
4241,4241,59,39,45,53,72,76
4242,4242,73,60,64,66,69,76
4243,4243,64,50,60,66,73,69
4244,4244,71,66,70,70,63,68
4245,4245,66,74,68,71,64,84
4246,4246,70,63,66,68,65,60
4247,4247,71,65,72,72,48,75
4248,4248,78,65,66,77,28,40
4249,4249,63,61,69,73,58,70
4250,4250,73,62,67,77,58,48
4251,4251,68,56,65,68,69,74
4252,4252,72,71,70,70,51,70
4253,4253,69,45,65,67,65,69
4254,4254,69,67,70,75,66,69
4255,4255,57,33,48,55,70,77
4256,4256,74,66,67,71,61,81
4257,4257,57,67,72,71,67,70
4258,4258,75,70,54,65,31,72
4259,4259,74,66,71,74,42,68
4260,4260,70,51,63,66,67,65
4261,4261,77,66,70,75,61,66
4262,4262,65,71,62,71,27,76
4263,4263,45,29,46,45,70,68
4264,4264,70,68,72,72,40,71
4265,4265,62,32,55,55,71,74
4266,4266,77,67,66,71,40,56
4267,4267,79,66,64,75,24,57
4268,4268,70,65,73,73,58,59
4269,4269,51,47,58,55,72,76
4270,4270,88,69,66,73,42,73
4271,4271,88,48,57,68,64,71
4272,4272,63,43,51,53,69,80
4273,4273,72,68,70,70,67,68
4274,4274,76,61,68,68,64,72
4275,4275,70,55,65,72,68,67
4276,4276,67,41,61,62,71,76
4277,4277,40,58,66,65,71,69
4278,4278,76,57,60,67,65,58
4279,4279,58,33,56,57,71,75
4280,4280,54,51,57,56,73,75
4281,4281,52,64,69,69,68,72
4282,4282,80,62,67,71,65,70
4283,4283,85,68,66,76,32,46
4284,4284,70,69,72,74,66,66
4285,4285,36,27,52,52,71,76
4286,4286,77,41,59,67,68,65
4287,4287,78,65,64,77,35,53
4288,4288,80,67,60,68,29,76
4289,4289,63,70,73,74,53,66
4290,4290,74,56,64,67,68,77
4291,4291,46,56,65,65,71,70
4292,4292,71,68,63,75,50,71
4293,4293,76,71,70,70,61,76
4294,4294,63,65,72,70,62,77
4295,4295,70,65,69,70,67,74
4296,4296,87,70,62,67,41,69
4297,4297,65,66,75,69,65,68
4298,4298,60,43,52,57,71,73
4299,4299,74,73,54,66,32,74
4300,4300,85,68,60,73,45,55
4301,4301,87,63,64,71,40,64
4302,4302,67,46,66,65,68,72
4303,4303,73,57,64,65,70,77
4304,4304,68,28,46,58,72,73
4305,4305,78,50,64,68,65,74
4306,4306,58,52,60,66,69,76
4307,4307,75,63,71,78,36,43
4308,4308,77,67,68,73,31,60
4309,4309,83,71,64,75,44,65
4310,4310,72,70,60,71,31,76
4311,4311,71,66,56,76,27,70
4312,4312,70,69,75,71,39,72
4313,4313,65,67,68,70,54,79
4314,4314,82,72,54,63,25,80
4315,4315,66,41,61,61,72,71
4316,4316,75,36,60,62,70,75
4317,4317,64,71,56,68,28,70
4318,4318,52,41,52,51,72,75
4319,4319,73,36,50,50,72,79
4320,4320,72,68,66,74,58,67
4321,4321,77,70,62,70,37,72
4322,4322,69,27,42,49,73,74
4323,4323,80,33,63,69,62,78
4324,4324,69,68,74,70,53,72
4325,4325,74,67,66,70,39,75
4326,4326,82,69,65,76,48,70
4327,4327,76,73,62,75,26,60
4328,4328,83,62,66,73,42,54
4329,4329,77,68,59,70,30,79
4330,4330,59,70,59,65,37,82
4331,4331,76,73,61,73,32,68
4332,4332,77,68,73,74,50,52
4333,4333,79,63,64,72,40,72
4334,4334,77,52,62,67,69,76
4335,4335,55,33,52,54,70,82
4336,4336,70,52,65,67,66,75
4337,4337,73,52,63,65,66,70
4338,4338,81,46,63,64,66,68
4339,4339,89,36,53,61,67,84
4340,4340,50,31,43,58,74,62
4341,4341,73,70,55,68,28,74
4342,4342,74,53,63,65,68,82
4343,4343,70,71,61,70,23,65
4344,4344,68,46,64,67,68,69
4345,4345,70,69,69,73,27,70
4346,4346,76,65,72,74,61,66
4347,4347,76,67,71,73,51,58
4348,4348,63,29,44,59,73,65
4349,4349,83,73,66,72,42,78
4350,4350,62,64,68,71,71,73
4351,4351,58,32,44,43,72,77
4352,4352,75,70,69,71,35,73
4353,4353,80,69,69,74,58,47
4354,4354,61,71,55,68,33,67
4355,4355,62,57,69,68,68,70
4356,4356,91,53,59,76,61,70
4357,4357,73,63,67,70,65,59
4358,4358,66,52,63,69,71,72
4359,4359,54,69,73,73,54,56
4360,4360,85,65,65,73,27,53
4361,4361,57,45,56,61,72,72
4362,4362,73,62,68,67,69,69
4363,4363,51,45,61,65,72,73
4364,4364,50,24,44,48,70,77
4365,4365,41,55,60,60,66,78
4366,4366,64,42,66,66,68,76
4367,4367,72,70,72,75,37,66
4368,4368,70,70,62,69,35,73
4369,4369,72,50,65,68,68,63
4370,4370,74,69,67,72,34,68
4371,4371,52,37,62,62,70,80
4372,4372,71,58,65,72,67,73
4373,4373,71,66,70,74,36,60
4374,4374,73,67,71,73,42,55
4375,4375,51,57,71,75,66,66
4376,4376,57,66,76,73,59,66
4377,4377,70,70,69,71,47,69
4378,4378,48,49,53,53,70,82
4379,4379,58,29,55,60,72,79
4380,4380,63,61,70,72,65,70
4381,4381,70,69,70,72,60,68
4382,4382,81,72,65,71,45,73
4383,4383,82,63,66,71,64,63
4384,4384,72,70,65,71,47,73
4385,4385,56,39,55,60,72,72
4386,4386,77,68,67,73,36,68
4387,4387,72,69,72,71,62,73
4388,4388,78,71,57,72,29,68
4389,4389,58,40,56,58,72,66
4390,4390,86,68,62,75,34,59
4391,4391,73,40,62,69,68,70
4392,4392,73,67,67,74,36,65
4393,4393,70,73,74,70,51,71
4394,4394,71,70,69,72,42,69
4395,4395,53,58,61,67,71,77
4396,4396,54,37,60,58,71,77
4397,4397,59,74,82,69,27,78
4398,4398,78,60,65,69,67,73
4399,4399,75,58,64,70,65,78
4400,4400,51,57,69,65,68,73
4401,4401,77,70,62,70,37,72
4402,4402,76,61,71,72,63,67
4403,4403,85,68,60,73,45,55
4404,4404,72,66,68,74,63,65
4405,4405,68,69,54,71,43,83
4406,4406,85,65,65,73,27,53
4407,4407,81,62,65,75,52,70
4408,4408,78,70,51,67,30,71
4409,4409,68,66,75,75,52,63
4410,4410,71,70,54,70,31,72
4411,4411,74,60,67,72,65,69
4412,4412,83,71,64,75,44,65
4413,4413,66,48,67,69,68,65
4414,4414,71,60,70,69,67,75
4415,4415,74,67,68,74,34,63
4416,4416,65,29,46,42,70,68
4417,4417,82,44,62,68,65,73
4418,4418,69,48,58,69,68,79
4419,4419,78,50,64,68,65,74
4420,4420,78,65,64,77,35,53
4421,4421,58,43,52,58,72,80
4422,4422,82,69,63,72,26,65
4423,4423,65,69,69,71,54,68
4424,4424,81,68,65,71,35,75
4425,4425,61,36,56,58,69,81
4426,4426,51,31,47,50,69,76
4427,4427,73,68,54,64,34,81
4428,4428,67,39,45,49,69,86
4429,4429,51,46,51,54,70,74
4430,4430,47,31,49,53,71,65
4431,4431,86,65,51,67,28,75
4432,4432,69,71,70,73,60,68
4433,4433,62,42,55,55,67,82
4434,4434,81,69,52,68,22,68
4435,4435,79,70,63,72,34,69
4436,4436,71,51,65,71,68,60
4437,4437,81,66,62,71,48,69
4438,4438,83,47,61,74,62,58
4439,4439,66,61,65,75,61,62
4440,4440,78,59,65,68,65,67
4441,4441,70,69,69,71,35,70
4442,4442,71,48,47,59,69,79
4443,4443,61,37,44,49,71,76
4444,4444,71,66,66,72,21,45
4445,4445,70,66,66,74,48,70
4446,4446,80,64,65,70,27,68
4447,4447,80,59,68,71,63,68
4448,4448,55,27,43,40,71,80
4449,4449,82,61,62,77,37,56
4450,4450,61,66,71,71,60,63
4451,4451,66,66,68,69,63,71
4452,4452,79,70,61,74,26,54
4453,4453,82,69,63,72,42,48
4454,4454,61,39,47,51,71,77
4455,4455,91,61,60,69,52,62
4456,4456,83,58,63,73,38,51
4457,4457,64,36,52,49,68,81
4458,4458,59,38,55,63,69,73
4459,4459,79,65,67,74,64,73
4460,4460,69,71,67,69,56,79
4461,4461,67,63,71,72,56,57
4462,4462,80,33,61,68,65,70
4463,4463,85,42,60,71,62,61
4464,4464,76,48,60,60,68,81
4465,4465,59,64,67,68,72,54
4466,4466,80,72,61,73,40,68
4467,4467,69,40,59,61,69,79
4468,4468,67,71,69,72,58,65
4469,4469,68,64,63,63,67,79
4470,4470,91,66,59,71,21,71
4471,4471,80,68,59,67,35,74
4472,4472,65,58,64,73,67,65
4473,4473,71,62,71,67,63,71
4474,4474,56,61,62,66,65,68
4475,4475,71,65,71,73,35,70
4476,4476,77,68,70,70,52,77
4477,4477,66,74,61,72,33,59
4478,4478,82,65,65,73,61,72
4479,4479,70,68,67,67,50,76
4480,4480,73,68,70,73,65,77
4481,4481,87,69,44,67,26,85
4482,4482,65,64,72,70,44,50
4483,4483,37,72,57,64,29,68
4484,4484,76,62,64,76,41,57
4485,4485,83,67,67,72,49,68
4486,4486,89,64,58,75,30,44
4487,4487,70,58,67,75,68,69
4488,4488,72,72,51,67,25,70
4489,4489,71,67,60,74,42,66
4490,4490,79,64,66,72,45,58
4491,4491,83,66,65,73,40,53
4492,4492,66,67,68,72,56,68
4493,4493,64,61,66,71,58,67
4494,4494,92,63,61,72,37,57
4495,4495,49,29,49,48,69,80
4496,4496,72,66,70,73,62,69
4497,4497,30,23,41,38,71,81
4498,4498,69,28,51,54,68,78
4499,4499,71,66,67,74,35,70
4500,4500,67,51,61,64,69,75
4501,4501,68,35,52,52,70,74
4502,4502,70,72,58,68,26,64
4503,4503,76,70,54,67,25,77
4504,4504,69,55,67,75,58,60
4505,4505,73,68,54,67,33,78
4506,4506,60,30,51,53,69,73
4507,4507,90,68,61,71,25,57
4508,4508,74,57,63,71,67,71
4509,4509,54,58,64,69,63,69
4510,4510,76,63,68,75,44,63
4511,4511,67,44,63,64,71,72
4512,4512,67,68,63,68,40,81
4513,4513,65,70,63,68,35,68
4514,4514,75,68,65,69,54,78
4515,4515,56,71,63,66,37,77
4516,4516,73,69,66,72,53,64
4517,4517,78,58,68,75,41,55
4518,4518,68,71,69,71,67,83
4519,4519,59,38,50,51,70,74
4520,4520,82,41,53,61,67,61
4521,4521,69,70,71,69,44,67
4522,4522,71,68,72,72,30,71
4523,4523,64,45,62,65,69,72
4524,4524,61,36,60,68,72,69
4525,4525,75,48,68,69,67,64
4526,4526,81,62,64,73,38,61
4527,4527,77,43,63,69,63,69
4528,4528,81,63,66,72,37,54
4529,4529,68,41,58,60,69,79
4530,4530,86,61,64,75,66,60
4531,4531,56,33,53,62,70,76
4532,4532,83,64,61,72,27,62
4533,4533,67,60,68,68,69,75
4534,4534,79,64,68,74,40,69
4535,4535,58,60,69,70,65,64
4536,4536,63,66,75,71,64,66
4537,4537,57,48,49,54,69,78
4538,4538,49,41,60,58,69,71
4539,4539,65,55,67,69,62,68
4540,4540,80,51,60,68,65,65
4541,4541,81,67,56,63,44,83
4542,4542,73,68,67,71,66,78
4543,4543,74,60,68,68,67,71
4544,4544,85,70,63,72,49,67
4545,4545,85,65,57,75,36,56
4546,4546,77,59,69,70,64,72
4547,4547,68,24,45,52,68,81
4548,4548,36,42,54,49,69,75
4549,4549,76,63,69,68,62,78
4550,4550,69,66,65,70,40,71
4551,4551,67,36,54,61,71,71
4552,4552,70,49,63,68,67,66
4553,4553,77,67,67,72,37,69
4554,4554,84,63,60,72,44,65
4555,4555,75,67,58,67,34,72
4556,4556,48,53,58,56,70,76
4557,4557,66,59,66,68,66,68
4558,4558,49,34,46,62,70,71
4559,4559,61,36,48,51,67,81
4560,4560,81,68,60,70,33,66
4561,4561,47,68,70,73,45,69
4562,4562,62,33,49,57,70,80
4563,4563,54,32,49,62,70,75
4564,4564,64,36,55,62,71,69
4565,4565,71,69,59,69,26,72
4566,4566,73,42,62,67,68,74
4567,4567,66,63,70,65,65,73
4568,4568,73,61,65,76,59,69
4569,4569,42,72,54,68,38,76
4570,4570,80,48,63,68,63,70
4571,4571,62,53,66,68,63,77
4572,4572,54,70,66,67,68,73
4573,4573,64,65,73,71,56,75
4574,4574,57,57,66,65,63,74
4575,4575,84,70,58,66,33,68
4576,4576,73,67,66,70,49,70
4577,4577,52,40,43,50,71,70
4578,4578,67,69,65,70,27,71
4579,4579,69,60,68,71,53,64
4580,4580,58,44,54,56,69,76
4581,4581,86,71,62,72,34,66
4582,4582,71,46,61,68,65,74
4583,4583,46,69,72,68,72,76
4584,4584,76,64,67,71,36,60
4585,4585,70,70,65,72,51,69
4586,4586,63,57,64,65,66,77
4587,4587,61,50,62,65,68,80
4588,4588,39,39,59,44,73,64
4589,4589,67,75,44,71,23,59
4590,4590,66,38,62,64,70,75
4591,4591,70,67,64,71,37,72
4592,4592,67,63,72,72,60,56
4593,4593,68,41,67,67,68,76
4594,4594,70,43,63,65,68,72
4595,4595,74,62,67,72,57,61
4596,4596,58,68,73,72,58,56
4597,4597,72,72,68,68,19,68
4598,4598,66,62,69,69,69,53
4599,4599,68,71,64,68,30,72
4600,4600,81,49,65,69,65,69
4601,4601,83,70,67,69,36,58
4602,4602,87,66,59,72,31,77
4603,4603,75,43,58,63,67,77
4604,4604,64,63,72,68,55,71
4605,4605,68,35,46,46,72,73
4606,4606,67,51,62,63,70,71
4607,4607,48,32,49,46,71,74
4608,4608,77,62,66,71,22,65
4609,4609,72,41,62,66,65,66
4610,4610,61,71,63,69,27,68
4611,4611,62,40,63,61,71,71
4612,4612,55,27,49,52,68,77
4613,4613,68,69,68,72,46,70
4614,4614,67,58,63,62,69,78
4615,4615,71,71,57,67,38,65
4616,4616,59,55,62,66,65,74
4617,4617,64,69,71,72,68,73
4618,4618,83,60,66,74,44,45
4619,4619,65,58,65,65,68,75
4620,4620,77,61,67,73,65,69
4621,4621,75,70,49,64,24,80
4622,4622,67,53,65,78,36,61
4623,4623,65,71,64,64,38,77
4624,4624,69,61,69,73,26,59
4625,4625,69,45,57,62,69,75
4626,4626,70,69,65,73,47,66
4627,4627,87,67,62,73,27,61
4628,4628,71,67,66,71,40,70
4629,4629,73,71,67,75,50,61
4630,4630,79,46,66,67,64,66
4631,4631,58,49,59,58,71,68
4632,4632,84,60,60,71,62,75
4633,4633,52,30,44,46,70,78
4634,4634,78,62,66,73,56,54
4635,4635,76,72,69,71,39,68
4636,4636,73,68,70,76,23,68
4637,4637,84,52,62,69,64,72
4638,4638,58,51,49,50,69,82
4639,4639,68,66,73,68,57,72
4640,4640,60,64,65,69,66,66
4641,4641,67,52,64,66,65,70
4642,4642,76,63,68,69,65,71
4643,4643,72,72,66,68,37,68
4644,4644,58,29,48,48,71,62
4645,4645,72,64,66,71,64,69
4646,4646,75,68,64,73,39,66
4647,4647,74,65,63,73,43,71
4648,4648,70,68,61,72,47,70
4649,4649,34,47,33,55,72,71
4650,4650,72,68,62,72,43,66
4651,4651,78,65,68,75,30,53
4652,4652,83,69,66,72,37,56
4653,4653,66,38,54,68,70,74
4654,4654,67,31,57,60,69,72
4655,4655,78,67,67,75,32,42
4656,4656,68,73,72,70,65,70
4657,4657,65,54,60,65,70,78
4658,4658,61,69,48,67,31,73
4659,4659,75,56,61,67,67,75
4660,4660,76,61,68,74,63,71
4661,4661,80,72,50,69,35,67
4662,4662,55,54,66,64,66,78
4663,4663,80,60,63,75,42,50
4664,4664,77,71,59,70,36,62
4665,4665,72,70,56,67,34,77
4666,4666,68,72,61,70,26,65
4667,4667,70,66,71,72,33,58
4668,4668,61,28,52,59,71,68
4669,4669,74,67,55,64,28,73
4670,4670,80,66,67,74,34,59
4671,4671,80,64,63,70,64,63
4672,4672,74,37,47,58,71,73
4673,4673,80,35,60,66,65,70
4674,4674,48,48,60,66,70,77
4675,4675,70,71,67,72,49,68
4676,4676,73,72,64,68,38,69
4677,4677,77,45,69,70,67,56
4678,4678,73,61,70,75,63,65
4679,4679,63,68,44,64,36,76
4680,4680,54,37,50,55,71,70
4681,4681,60,73,57,67,27,67
4682,4682,75,55,62,65,66,67
4683,4683,66,68,52,65,29,81
4684,4684,70,68,72,73,47,68
4685,4685,71,61,62,78,50,37
4686,4686,80,40,62,68,65,74
4687,4687,76,70,64,74,32,48
4688,4688,56,67,67,66,57,75
4689,4689,71,67,72,72,40,73
4690,4690,86,65,62,73,46,65
4691,4691,60,71,58,67,40,79
4692,4692,74,64,69,74,39,61
4693,4693,73,74,66,71,26,68
4694,4694,66,64,66,68,71,77
4695,4695,70,37,39,44,69,82
4696,4696,68,34,48,57,70,74
4697,4697,70,68,64,73,52,69
4698,4698,70,31,49,67,71,64
4699,4699,62,72,55,64,29,81
4700,4700,80,50,65,69,62,62
4701,4701,68,70,55,67,29,65
4702,4702,77,61,68,71,63,78
4703,4703,67,54,61,66,67,76
4704,4704,82,63,66,74,61,63
4705,4705,77,54,73,74,60,64
4706,4706,72,43,58,60,69,77
4707,4707,82,65,61,71,30,65
4708,4708,38,43,42,58,69,83
4709,4709,73,67,71,69,33,54
4710,4710,75,66,67,74,36,57
4711,4711,64,33,54,63,69,77
4712,4712,87,65,61,75,26,58
4713,4713,72,68,67,71,53,79
4714,4714,30,48,67,61,70,74
4715,4715,86,68,61,70,35,55
4716,4716,74,70,54,67,39,69
4717,4717,53,72,62,67,32,72
4718,4718,81,61,62,74,27,61
4719,4719,69,68,67,71,64,74
4720,4720,79,69,58,70,37,79
4721,4721,66,48,48,53,69,84
4722,4722,76,60,70,72,61,69
4723,4723,69,69,58,66,45,76
4724,4724,64,67,72,71,55,55
4725,4725,84,70,67,72,28,62
4726,4726,80,52,61,65,66,74
4727,4727,73,66,70,68,64,69
4728,4728,75,57,69,73,49,46
4729,4729,67,47,66,65,68,55
4730,4730,84,70,64,70,28,53
4731,4731,75,70,62,74,43,56
4732,4732,60,55,72,57,70,67
4733,4733,62,33,57,60,70,77
4734,4734,77,43,63,68,64,71
4735,4735,74,64,66,71,53,57
4736,4736,43,36,66,61,70,65
4737,4737,63,62,67,68,64,66
4738,4738,51,69,69,68,66,68
4739,4739,84,63,63,75,25,55
4740,4740,70,65,67,72,32,46
4741,4741,65,48,59,56,71,78
4742,4742,64,72,47,63,28,77
4743,4743,66,71,51,64,38,75
4744,4744,91,69,61,74,46,61
4745,4745,67,70,57,65,36,74
4746,4746,85,66,63,73,34,52
4747,4747,78,67,65,75,33,59
4748,4748,68,65,66,68,69,72
4749,4749,70,66,71,72,33,71
4750,4750,36,36,52,52,68,83
4751,4751,81,67,61,70,40,74
4752,4752,52,37,39,56,70,77
4753,4753,66,62,69,68,53,76
4754,4754,65,34,62,58,70,74
4755,4755,44,72,65,66,37,80
4756,4756,64,58,67,66,67,72
4757,4757,70,69,72,72,26,69
4758,4758,62,68,74,67,64,74
4759,4759,79,68,66,70,34,63
4760,4760,78,71,56,70,21,64
4761,4761,74,65,67,68,69,71
4762,4762,76,69,55,68,25,69
4763,4763,84,41,58,65,64,78
4764,4764,69,63,63,68,66,74
4765,4765,76,58,66,77,31,53
4766,4766,60,71,71,69,54,72
4767,4767,76,60,67,72,63,71
4768,4768,76,65,68,73,29,42
4769,4769,49,33,46,48,69,76
4770,4770,69,56,69,69,62,72
4771,4771,81,50,64,68,64,69
4772,4772,71,69,71,72,33,71
4773,4773,53,46,61,57,70,71
4774,4774,77,66,67,73,35,52
4775,4775,76,65,67,74,58,69
4776,4776,65,55,67,68,65,69
4777,4777,77,60,65,65,62,71
4778,4778,76,64,68,73,28,61
4779,4779,38,28,50,52,68,83
4780,4780,82,64,64,72,39,58
4781,4781,72,69,63,73,29,67
4782,4782,88,60,65,69,29,66
4783,4783,78,68,67,76,34,52
4784,4784,54,74,61,65,39,72
4785,4785,79,67,67,72,34,41
4786,4786,67,50,64,65,69,71
4787,4787,62,55,62,66,71,73
4788,4788,80,70,54,68,31,62
4789,4789,74,49,65,69,66,68
4790,4790,85,60,61,67,63,85
4791,4791,79,63,67,73,53,66
4792,4792,88,64,63,68,56,61
4793,4793,84,50,65,68,63,70
4794,4794,86,64,62,70,50,71
4795,4795,81,34,57,66,66,68
4796,4796,64,30,48,51,70,76
4797,4797,54,68,68,68,69,70
4798,4798,62,42,62,61,70,76
4799,4799,70,59,67,71,65,63
4800,4800,71,69,69,72,52,69
4801,4801,84,62,64,69,39,68
4802,4802,68,59,63,78,45,75
4803,4803,79,70,55,70,22,66
4804,4804,52,53,50,50,70,78
4805,4805,80,71,67,72,31,63
4806,4806,76,72,69,75,57,67
4807,4807,73,50,59,66,69,67
4808,4808,75,54,58,64,67,74
4809,4809,45,37,54,53,71,69
4810,4810,84,70,64,67,34,71
4811,4811,50,26,43,46,70,79
4812,4812,73,70,69,71,53,63
4813,4813,78,66,66,74,34,46
4814,4814,48,28,53,59,70,75
4815,4815,65,72,71,71,38,63
4816,4816,61,54,65,65,67,80
4817,4817,75,59,64,67,64,70
4818,4818,70,69,68,74,31,58
4819,4819,68,69,66,71,35,67
4820,4820,52,48,57,59,68,80
4821,4821,73,65,68,71,36,69
4822,4822,68,67,65,76,42,65
4823,4823,79,70,65,72,37,69
